cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 485: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2179: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 636: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1239: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1736: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1659: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1290: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2397: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 346: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 542: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 638: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1220: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1223: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2265: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 219: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 559: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1288: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1592: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 203: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2365: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1876: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 157: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1049: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 793: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 57: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 165: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2271: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1162: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2012: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1267: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1271: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1593: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 200: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1158: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 428: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1830: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 772: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 734: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1361: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1011: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 583: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2301: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 61: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 247: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2309: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 835: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2325: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2423: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2453: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 457: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 611: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1179: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1914: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 992: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 56: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2126: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 438: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1704: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1731: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1285: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 264: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1842: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1178: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1735: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 106: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 489: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2344: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 846: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 576: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 584: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 213: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 474: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1734: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 356: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 265: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 215: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 443: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2347: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 154: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2372: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 49: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2212: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 5: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 990: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 196: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1546: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 90: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2460: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 994: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 404: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1089: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 201: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2121: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1566: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 315: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 448: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1350: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 366: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 757: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1619: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 841: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 657: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1227: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2137: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2363: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1446: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 988: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1339: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2451: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 614: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 266: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 6: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1847: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 441: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 804: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 811: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1562: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 98: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 473: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1176: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 898: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2427: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2274: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2388: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2174: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 174: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1188: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2391: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2416: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 607: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 337: Float64[]
