cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[warn | PowerModels]: no active generators found at bus 1219, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 3363, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 122, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6438, updating to bus type from 2 to 1
[warn | PowerModels]: active generators found at bus 1849, updating to bus type from 1 to 2
[warn | PowerModels]: no active generators found at bus 6306, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 601, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 4349, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6363, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6163, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 858, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 3125, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6427, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 4972, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 4656, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 322, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6439, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 5996, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 6207, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 2675, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 5054, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 1691, updating to bus type from 2 to 1
[warn | PowerModels]: active generators found at bus 2957, updating to bus type from 1 to 2
[warn | PowerModels]: no active generators found at bus 6137, updating to bus type from 2 to 1
[warn | PowerModels]: active generators found at bus 348, updating to bus type from 1 to 2
[warn | PowerModels]: no reference bus found, setting bus 6203 as reference based on generator 1067
[warn | PowerModels]: the voltage setpoint on generator 1 does not match the value at bus 4
[warn | PowerModels]: the voltage setpoint on generator 788 does not match the value at bus 4195
[warn | PowerModels]: the voltage setpoint on generator 774 does not match the value at bus 4053
[warn | PowerModels]: the voltage setpoint on generator 599 does not match the value at bus 3169
[warn | PowerModels]: the voltage setpoint on generator 491 does not match the value at bus 2635
[warn | PowerModels]: the voltage setpoint on generator 228 does not match the value at bus 1021
[warn | PowerModels]: the voltage setpoint on generator 332 does not match the value at bus 1707
[warn | PowerModels]: the voltage setpoint on generator 190 does not match the value at bus 817
[warn | PowerModels]: the voltage setpoint on generator 227 does not match the value at bus 1017
[warn | PowerModels]: the voltage setpoint on generator 297 does not match the value at bus 1559
[warn | PowerModels]: the voltage setpoint on generator 24 does not match the value at bus 86
[warn | PowerModels]: the voltage setpoint on generator 928 does not match the value at bus 4924
[warn | PowerModels]: the voltage setpoint on generator 204 does not match the value at bus 858
[warn | PowerModels]: the voltage setpoint on generator 416 does not match the value at bus 2203
[warn | PowerModels]: the voltage setpoint on generator 23 does not match the value at bus 85
[warn | PowerModels]: the voltage setpoint on generator 160 does not match the value at bus 737
[warn | PowerModels]: the voltage setpoint on generator 561 does not match the value at bus 2993
[warn | PowerModels]: the voltage setpoint on generator 859 does not match the value at bus 4608
[warn | PowerModels]: the voltage setpoint on generator 891 does not match the value at bus 4779
[warn | PowerModels]: the voltage setpoint on generator 815 does not match the value at bus 4362
[warn | PowerModels]: the voltage setpoint on generator 253 does not match the value at bus 1268
[warn | PowerModels]: the voltage setpoint on generator 916 does not match the value at bus 4857
[warn | PowerModels]: the voltage setpoint on generator 843 does not match the value at bus 4529
[warn | PowerModels]: the voltage setpoint on generator 112 does not match the value at bus 571
[warn | PowerModels]: the voltage setpoint on generator 791 does not match the value at bus 4243
[warn | PowerModels]: the voltage setpoint on generator 372 does not match the value at bus 1946
[warn | PowerModels]: the voltage setpoint on generator 34 does not match the value at bus 137
[warn | PowerModels]: the voltage setpoint on generator 137 does not match the value at bus 681
[warn | PowerModels]: the voltage setpoint on generator 590 does not match the value at bus 3150
[warn | PowerModels]: the voltage setpoint on generator 55 does not match the value at bus 249
[warn | PowerModels]: the voltage setpoint on generator 323 does not match the value at bus 1692
[warn | PowerModels]: the voltage setpoint on generator 17 does not match the value at bus 48
[warn | PowerModels]: the voltage setpoint on generator 243 does not match the value at bus 1137
[warn | PowerModels]: the voltage setpoint on generator 333 does not match the value at bus 1710
[warn | PowerModels]: the voltage setpoint on generator 363 does not match the value at bus 1883
[warn | PowerModels]: the voltage setpoint on generator 341 does not match the value at bus 1746
[warn | PowerModels]: the voltage setpoint on generator 664 does not match the value at bus 3472
[warn | PowerModels]: the voltage setpoint on generator 598 does not match the value at bus 3165
[warn | PowerModels]: the voltage setpoint on generator 14 does not match the value at bus 47
[warn | PowerModels]: the voltage setpoint on generator 167 does not match the value at bus 759
[warn | PowerModels]: the voltage setpoint on generator 613 does not match the value at bus 3256
[warn | PowerModels]: the voltage setpoint on generator 643 does not match the value at bus 3400
[warn | PowerModels]: the voltage setpoint on generator 96 does not match the value at bus 473
[warn | PowerModels]: the voltage setpoint on generator 456 does not match the value at bus 2450
[warn | PowerModels]: the voltage setpoint on generator 510 does not match the value at bus 2671
[warn | PowerModels]: the voltage setpoint on generator 257 does not match the value at bus 1287
[warn | PowerModels]: the voltage setpoint on generator 19 does not match the value at bus 64
[warn | PowerModels]: the voltage setpoint on generator 673 does not match the value at bus 3523
[warn | PowerModels]: the voltage setpoint on generator 925 does not match the value at bus 4908
[warn | PowerModels]: the voltage setpoint on generator 197 does not match the value at bus 831
[warn | PowerModels]: the voltage setpoint on generator 401 does not match the value at bus 2111
[warn | PowerModels]: the voltage setpoint on generator 276 does not match the value at bus 1364
[warn | PowerModels]: the voltage setpoint on generator 778 does not match the value at bus 4078
[warn | PowerModels]: the voltage setpoint on generator 21 does not match the value at bus 69
[warn | PowerModels]: the voltage setpoint on generator 83 does not match the value at bus 367
[warn | PowerModels]: the voltage setpoint on generator 244 does not match the value at bus 1144
[warn | PowerModels]: the voltage setpoint on generator 868 does not match the value at bus 4677
[warn | PowerModels]: the voltage setpoint on generator 558 does not match the value at bus 2964
[warn | PowerModels]: the voltage setpoint on generator 871 does not match the value at bus 4690
[warn | PowerModels]: the voltage setpoint on generator 545 does not match the value at bus 2889
[warn | PowerModels]: the voltage setpoint on generator 3 does not match the value at bus 5
[warn | PowerModels]: the voltage setpoint on generator 81 does not match the value at bus 360
[warn | PowerModels]: the voltage setpoint on generator 751 does not match the value at bus 3925
[warn | PowerModels]: the voltage setpoint on generator 303 does not match the value at bus 1572
[warn | PowerModels]: the voltage setpoint on generator 704 does not match the value at bus 3673
[warn | PowerModels]: the voltage setpoint on generator 117 does not match the value at bus 590
[warn | PowerModels]: the voltage setpoint on generator 499 does not match the value at bus 2656
[warn | PowerModels]: the voltage setpoint on generator 852 does not match the value at bus 4587
[warn | PowerModels]: the voltage setpoint on generator 176 does not match the value at bus 767
[warn | PowerModels]: the voltage setpoint on generator 894 does not match the value at bus 4780
[warn | PowerModels]: the voltage setpoint on generator 554 does not match the value at bus 2923
